testing_image_path,reference_image_label,testing_image_label
../AID_test/MediumResidential/mediumresidential_232.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_67.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_145.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_58.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_91.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_63.jpg,MediumResidential,SparseResidential
../AID_test/MediumResidential/mediumresidential_238.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_169.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_95.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_18.jpg,MediumResidential,Desert
../AID_test/MediumResidential/mediumresidential_162.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_123.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_206.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_81.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_138.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_54.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_222.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_135.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_284.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_155.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_158.jpg,MediumResidential,Square
../AID_test/MediumResidential/mediumresidential_43.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_42.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_15.jpg,MediumResidential,Desert
../AID_test/MediumResidential/mediumresidential_160.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_183.jpg,MediumResidential,Square
../AID_test/MediumResidential/mediumresidential_104.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_191.jpg,MediumResidential,SparseResidential
../AID_test/MediumResidential/mediumresidential_77.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_14.jpg,MediumResidential,Farmland
../AID_test/MediumResidential/mediumresidential_76.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_231.jpg,MediumResidential,SparseResidential
../AID_test/MediumResidential/mediumresidential_62.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_87.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_255.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_2.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_59.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_265.jpg,MediumResidential,Airport
../AID_test/MediumResidential/mediumresidential_274.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_193.jpg,MediumResidential,SparseResidential
../AID_test/MediumResidential/mediumresidential_211.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_13.jpg,MediumResidential,Beach
../AID_test/MediumResidential/mediumresidential_29.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_31.jpg,MediumResidential,Desert
../AID_test/MediumResidential/mediumresidential_129.jpg,MediumResidential,StorageTanks
../AID_test/MediumResidential/mediumresidential_60.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_114.jpg,MediumResidential,Resort
../AID_test/MediumResidential/mediumresidential_153.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_252.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_280.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_197.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_184.jpg,MediumResidential,Square
../AID_test/MediumResidential/mediumresidential_215.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_241.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_256.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_130.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_100.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_179.jpg,MediumResidential,Square
../AID_test/MediumResidential/mediumresidential_37.jpg,MediumResidential,Church
../AID_test/MediumResidential/mediumresidential_105.jpg,MediumResidential,MediumResidential
../AID_test/MediumResidential/mediumresidential_22.jpg,MediumResidential,BareLand
../AID_test/Parking/parking_94.jpg,Parking,Parking
../AID_test/Parking/parking_324.jpg,Parking,Parking
../AID_test/Parking/parking_323.jpg,Parking,Parking
../AID_test/Parking/parking_72.jpg,Parking,Parking
../AID_test/Parking/parking_139.jpg,Parking,Parking
../AID_test/Parking/parking_343.jpg,Parking,Parking
../AID_test/Parking/parking_39.jpg,Parking,Parking
../AID_test/Parking/parking_219.jpg,Parking,Parking
../AID_test/Parking/parking_365.jpg,Parking,Parking
../AID_test/Parking/parking_149.jpg,Parking,Parking
../AID_test/Parking/parking_18.jpg,Parking,Parking
../AID_test/Parking/parking_106.jpg,Parking,Parking
../AID_test/Parking/parking_122.jpg,Parking,Parking
../AID_test/Parking/parking_45.jpg,Parking,Parking
../AID_test/Parking/parking_306.jpg,Parking,Parking
../AID_test/Parking/parking_340.jpg,Parking,Parking
../AID_test/Parking/parking_30.jpg,Parking,Parking
../AID_test/Parking/parking_266.jpg,Parking,Parking
../AID_test/Parking/parking_195.jpg,Parking,Parking
../AID_test/Parking/parking_358.jpg,Parking,Parking
../AID_test/Parking/parking_357.jpg,Parking,Parking
../AID_test/Parking/parking_88.jpg,Parking,Parking
../AID_test/Parking/parking_374.jpg,Parking,Parking
../AID_test/Parking/parking_297.jpg,Parking,Parking
../AID_test/Parking/parking_23.jpg,Parking,Parking
../AID_test/Parking/parking_285.jpg,Parking,Parking
../AID_test/Parking/parking_80.jpg,Parking,Parking
../AID_test/Parking/parking_304.jpg,Parking,Parking
../AID_test/Parking/parking_349.jpg,Parking,Parking
../AID_test/Parking/parking_15.jpg,Parking,Parking
../AID_test/Parking/parking_240.jpg,Parking,Parking
../AID_test/Parking/parking_214.jpg,Parking,Parking
../AID_test/Parking/parking_179.jpg,Parking,Parking
../AID_test/Parking/parking_67.jpg,Parking,Parking
../AID_test/Parking/parking_220.jpg,Parking,Parking
../AID_test/Parking/parking_152.jpg,Parking,Parking
../AID_test/Parking/parking_60.jpg,Parking,Parking
../AID_test/Parking/parking_212.jpg,Parking,Parking
../AID_test/Parking/parking_355.jpg,Parking,Parking
../AID_test/Parking/parking_176.jpg,Parking,Airport
../AID_test/Parking/parking_73.jpg,Parking,Parking
../AID_test/Parking/parking_201.jpg,Parking,Parking
../AID_test/Parking/parking_97.jpg,Parking,Parking
../AID_test/Parking/parking_300.jpg,Parking,Parking
../AID_test/Parking/parking_37.jpg,Parking,Parking
../AID_test/Parking/parking_209.jpg,Parking,Parking
../AID_test/Parking/parking_43.jpg,Parking,Parking
../AID_test/Parking/parking_384.jpg,Parking,Parking
../AID_test/Parking/parking_82.jpg,Parking,Parking
../AID_test/Parking/parking_48.jpg,Parking,Parking
../AID_test/Parking/parking_335.jpg,Parking,Parking
../AID_test/Parking/parking_296.jpg,Parking,Parking
../AID_test/Parking/parking_258.jpg,Parking,Parking
../AID_test/Parking/parking_303.jpg,Parking,Parking
../AID_test/Parking/parking_79.jpg,Parking,Parking
../AID_test/Parking/parking_366.jpg,Parking,Parking
../AID_test/Parking/parking_113.jpg,Parking,Parking
../AID_test/Parking/parking_332.jpg,Parking,Parking
../AID_test/Parking/parking_363.jpg,Parking,Parking
../AID_test/Parking/parking_283.jpg,Parking,Parking
../AID_test/Parking/parking_342.jpg,Parking,Parking
../AID_test/Parking/parking_203.jpg,Parking,Square
../AID_test/Parking/parking_280.jpg,Parking,Parking
../AID_test/Parking/parking_6.jpg,Parking,Parking
../AID_test/Parking/parking_145.jpg,Parking,Parking
../AID_test/Parking/parking_22.jpg,Parking,Parking
../AID_test/Parking/parking_249.jpg,Parking,Commercial
../AID_test/Parking/parking_326.jpg,Parking,Parking
../AID_test/Parking/parking_87.jpg,Parking,Parking
../AID_test/Parking/parking_352.jpg,Parking,Parking
../AID_test/Parking/parking_49.jpg,Parking,Parking
../AID_test/Parking/parking_26.jpg,Parking,Parking
../AID_test/Parking/parking_254.jpg,Parking,Parking
../AID_test/Parking/parking_381.jpg,Parking,Parking
../AID_test/Parking/parking_193.jpg,Parking,Parking
../AID_test/Parking/parking_334.jpg,Parking,Parking
../AID_test/Parking/parking_372.jpg,Parking,Parking
../AID_test/Parking/parking_92.jpg,Parking,Parking
../AID_test/Parking/parking_327.jpg,Parking,Parking
../AID_test/Parking/parking_130.jpg,Parking,Parking
../AID_test/Parking/parking_302.jpg,Parking,Parking
../AID_test/Parking/parking_227.jpg,Parking,Parking
../AID_test/Parking/parking_171.jpg,Parking,Parking
../AID_test/Parking/parking_47.jpg,Parking,Parking
../AID_test/Parking/parking_379.jpg,Parking,Parking
../AID_test/Parking/parking_50.jpg,Parking,Parking
../AID_test/Parking/parking_107.jpg,Parking,Parking
../AID_test/Parking/parking_273.jpg,Parking,Parking
../AID_test/Parking/parking_185.jpg,Parking,Parking
../AID_test/Parking/parking_58.jpg,Parking,Parking
../AID_test/Parking/parking_288.jpg,Parking,Parking
../AID_test/Parking/parking_78.jpg,Parking,Parking
../AID_test/Parking/parking_261.jpg,Parking,Parking
../AID_test/Parking/parking_117.jpg,Parking,Parking
../AID_test/Parking/parking_307.jpg,Parking,Parking
../AID_test/Parking/parking_315.jpg,Parking,Parking
../AID_test/Parking/parking_274.jpg,Parking,Parking
../AID_test/Parking/parking_348.jpg,Parking,Parking
../AID_test/Parking/parking_71.jpg,Parking,Parking
../AID_test/Parking/parking_259.jpg,Parking,Parking
../AID_test/Parking/parking_21.jpg,Parking,Parking
../AID_test/Parking/parking_238.jpg,Parking,Parking
../AID_test/Parking/parking_63.jpg,Parking,Parking
../AID_test/Parking/parking_229.jpg,Parking,Parking
../AID_test/Parking/parking_108.jpg,Parking,Parking
../AID_test/Parking/parking_53.jpg,Parking,Parking
../AID_test/Parking/parking_177.jpg,Parking,Parking
../AID_test/Parking/parking_142.jpg,Parking,Parking
../AID_test/Parking/parking_313.jpg,Parking,Parking
../AID_test/Parking/parking_247.jpg,Parking,Parking
../AID_test/Parking/parking_103.jpg,Parking,Parking
../AID_test/Parking/parking_223.jpg,Parking,Parking
../AID_test/Parking/parking_291.jpg,Parking,Parking
../AID_test/Parking/parking_33.jpg,Parking,Parking
../AID_test/Parking/parking_206.jpg,Parking,Parking
../AID_test/Parking/parking_5.jpg,Parking,Beach
../AID_test/Parking/parking_123.jpg,Parking,Parking
../AID_test/Parking/parking_68.jpg,Parking,Parking
../AID_test/Parking/parking_105.jpg,Parking,Parking
../AID_test/Parking/parking_16.jpg,Parking,Parking
../AID_test/Parking/parking_188.jpg,Parking,Parking
../AID_test/Parking/parking_385.jpg,Parking,Parking
../AID_test/Parking/parking_66.jpg,Parking,Parking
../AID_test/Parking/parking_27.jpg,Parking,Parking
../AID_test/Parking/parking_69.jpg,Parking,Parking
../AID_test/Parking/parking_143.jpg,Parking,Parking
../AID_test/Parking/parking_350.jpg,Parking,Parking
../AID_test/Parking/parking_186.jpg,Parking,Parking
../AID_test/Parking/parking_351.jpg,Parking,Parking
../AID_test/Parking/parking_12.jpg,Parking,Parking
../AID_test/Parking/parking_207.jpg,Parking,Parking
../AID_test/Parking/parking_347.jpg,Parking,Parking
../AID_test/Parking/parking_317.jpg,Parking,Parking
../AID_test/Parking/parking_257.jpg,Parking,Parking
../AID_test/Parking/parking_192.jpg,Parking,Parking
../AID_test/Parking/parking_239.jpg,Parking,Parking
../AID_test/Parking/parking_31.jpg,Parking,Parking
../AID_test/Parking/parking_190.jpg,Parking,Parking
../AID_test/Parking/parking_272.jpg,Parking,Parking
../AID_test/Parking/parking_62.jpg,Parking,Parking
../AID_test/Parking/parking_208.jpg,Parking,Parking
../AID_test/Parking/parking_263.jpg,Parking,Parking
../AID_test/Parking/parking_28.jpg,Parking,Parking
../AID_test/Parking/parking_256.jpg,Parking,Parking
../AID_test/Parking/parking_158.jpg,Parking,Parking
../AID_test/Parking/parking_294.jpg,Parking,Resort
../AID_test/Parking/parking_216.jpg,Parking,Parking
../AID_test/Parking/parking_236.jpg,Parking,Parking
../AID_test/Parking/parking_155.jpg,Parking,Parking
../AID_test/Parking/parking_159.jpg,Parking,Parking
../AID_test/Parking/parking_127.jpg,Parking,Parking
../AID_test/Parking/parking_243.jpg,Parking,Parking
../AID_test/Parking/parking_298.jpg,Parking,Parking
../AID_test/Parking/parking_141.jpg,Parking,Parking
../AID_test/Parking/parking_245.jpg,Parking,Parking
../AID_test/Parking/parking_134.jpg,Parking,Parking
../AID_test/Center/center_224.jpg,Center,Bridge
../AID_test/Center/center_190.jpg,Center,Stadium
../AID_test/Center/center_15.jpg,Center,Stadium
../AID_test/Center/center_92.jpg,Center,Stadium
../AID_test/Center/center_88.jpg,Center,Center
../AID_test/Center/center_185.jpg,Center,Pond
../AID_test/Center/center_189.jpg,Center,Farmland
../AID_test/Center/center_12.jpg,Center,Stadium
../AID_test/Center/center_247.jpg,Center,Center
../AID_test/Center/center_207.jpg,Center,Center
../AID_test/Center/center_101.jpg,Center,Center
../AID_test/Center/center_23.jpg,Center,Square
../AID_test/Center/center_187.jpg,Center,Center
../AID_test/Center/center_127.jpg,Center,Center
../AID_test/Center/center_140.jpg,Center,Square
../AID_test/Center/center_244.jpg,Center,Stadium
../AID_test/Center/center_4.jpg,Center,Center
../AID_test/Center/center_17.jpg,Center,MediumResidential
../AID_test/Center/center_169.jpg,Center,Playground
../AID_test/Center/center_74.jpg,Center,Parking
../AID_test/Center/center_18.jpg,Center,Stadium
../AID_test/Center/center_208.jpg,Center,Church
../AID_test/Center/center_249.jpg,Center,Industrial
../AID_test/Center/center_90.jpg,Center,Square
../AID_test/Center/center_58.jpg,Center,Center
../AID_test/Center/center_230.jpg,Center,Playground
../AID_test/Center/center_50.jpg,Center,StorageTanks
../AID_test/Center/center_55.jpg,Center,Center
../AID_test/Center/center_123.jpg,Center,Center
../AID_test/Center/center_128.jpg,Center,Church
../AID_test/Center/center_135.jpg,Center,StorageTanks
../AID_test/Center/center_24.jpg,Center,Industrial
../AID_test/Center/center_84.jpg,Center,Industrial
../AID_test/Center/center_86.jpg,Center,Farmland
../AID_test/Center/center_97.jpg,Center,Bridge
../AID_test/Center/center_260.jpg,Center,Farmland
../AID_test/Center/center_204.jpg,Center,River
../AID_test/Center/center_231.jpg,Center,Center
../AID_test/Center/center_32.jpg,Center,Center
../AID_test/Center/center_93.jpg,Center,Stadium
../AID_test/Center/center_217.jpg,Center,Airport
../AID_test/Center/center_75.jpg,Center,Commercial
../AID_test/Center/center_256.jpg,Center,RailwayStation
../AID_test/Center/center_2.jpg,Center,StorageTanks
../AID_test/Center/center_193.jpg,Center,Industrial
../AID_test/Center/center_258.jpg,Center,Center
../AID_test/Center/center_237.jpg,Center,River
../AID_test/Center/center_125.jpg,Center,Center
../AID_test/Center/center_167.jpg,Center,Center
../AID_test/Center/center_87.jpg,Center,BaseballField
../AID_test/Center/center_25.jpg,Center,Center
../AID_test/Center/center_45.jpg,Center,Center
../AID_test/Center/center_3.jpg,Center,Square
../AID_test/Center/center_148.jpg,Center,Square
../AID_test/Center/center_141.jpg,Center,Center
../AID_test/Center/center_161.jpg,Center,Industrial
../AID_test/Center/center_239.jpg,Center,Stadium
../AID_test/Center/center_156.jpg,Center,Playground
../AID_test/Center/center_96.jpg,Center,Commercial
../AID_test/Center/center_155.jpg,Center,Playground
../AID_test/Center/center_157.jpg,Center,Center
../AID_test/Center/center_154.jpg,Center,River
../AID_test/Center/center_49.jpg,Center,Center
../AID_test/Center/center_19.jpg,Center,Center
../AID_test/Center/center_68.jpg,Center,Center
../AID_test/Center/center_160.jpg,Center,Industrial
../AID_test/Center/center_27.jpg,Center,Center
../AID_test/Center/center_83.jpg,Center,Center
../AID_test/Center/center_221.jpg,Center,School
../AID_test/Center/center_114.jpg,Center,Stadium
../AID_test/Center/center_143.jpg,Center,Stadium
../AID_test/Center/center_176.jpg,Center,BareLand
../AID_test/Center/center_41.jpg,Center,Viaduct
../AID_test/Center/center_53.jpg,Center,Center
../AID_test/Center/center_94.jpg,Center,Industrial
../AID_test/Center/center_44.jpg,Center,Square
../AID_test/Center/center_253.jpg,Center,Square
../AID_test/Center/center_136.jpg,Center,StorageTanks
../AID_test/Center/center_95.jpg,Center,Center
../AID_test/Center/center_234.jpg,Center,Center
../AID_test/Center/center_31.jpg,Center,Square
../AID_test/Center/center_145.jpg,Center,Square
../AID_test/Center/center_188.jpg,Center,Center
../AID_test/Center/center_257.jpg,Center,Center
../AID_test/Center/center_236.jpg,Center,Playground
../AID_test/Center/center_227.jpg,Center,Industrial
../AID_test/Center/center_144.jpg,Center,Parking
../AID_test/Center/center_102.jpg,Center,Square
../AID_test/Center/center_104.jpg,Center,Resort
../AID_test/Center/center_245.jpg,Center,Stadium
../AID_test/Center/center_70.jpg,Center,Bridge
../AID_test/Center/center_43.jpg,Center,StorageTanks
../AID_test/Center/center_73.jpg,Center,Farmland
../AID_test/Center/center_218.jpg,Center,Square
../AID_test/Center/center_171.jpg,Center,Stadium
../AID_test/Center/center_37.jpg,Center,StorageTanks
../AID_test/Center/center_216.jpg,Center,Square
../AID_test/Center/center_46.jpg,Center,StorageTanks
../AID_test/Center/center_174.jpg,Center,Playground
../AID_test/Center/center_183.jpg,Center,Viaduct
../AID_test/Center/center_78.jpg,Center,Center
../AID_test/Center/center_166.jpg,Center,Center
../AID_test/Center/center_111.jpg,Center,Church
../AID_test/Center/center_172.jpg,Center,Playground
../AID_test/Meadow/meadow_109.jpg,Meadow,BareLand
../AID_test/Meadow/meadow_250.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_97.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_254.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_141.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_49.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_272.jpg,Meadow,Desert
../AID_test/Meadow/meadow_267.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_177.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_169.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_52.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_149.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_133.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_248.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_82.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_85.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_252.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_15.jpg,Meadow,Beach
../AID_test/Meadow/meadow_170.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_50.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_181.jpg,Meadow,Desert
../AID_test/Meadow/meadow_221.jpg,Meadow,Desert
../AID_test/Meadow/meadow_276.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_129.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_22.jpg,Meadow,BareLand
../AID_test/Meadow/meadow_156.jpg,Meadow,Desert
../AID_test/Meadow/meadow_152.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_104.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_182.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_122.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_201.jpg,Meadow,Desert
../AID_test/Meadow/meadow_245.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_113.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_1.jpg,Meadow,Desert
../AID_test/Meadow/meadow_54.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_168.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_204.jpg,Meadow,Pond
../AID_test/Meadow/meadow_253.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_174.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_195.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_240.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_16.jpg,Meadow,Beach
../AID_test/Meadow/meadow_259.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_51.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_171.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_102.jpg,Meadow,BareLand
../AID_test/Meadow/meadow_223.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_138.jpg,Meadow,Farmland
../AID_test/Meadow/meadow_187.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_116.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_76.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_147.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_220.jpg,Meadow,BareLand
../AID_test/Meadow/meadow_17.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_139.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_176.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_40.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_262.jpg,Meadow,Desert
../AID_test/Meadow/meadow_256.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_270.jpg,Meadow,Desert
../AID_test/Meadow/meadow_150.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_69.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_172.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_185.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_88.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_192.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_23.jpg,Meadow,BareLand
../AID_test/Meadow/meadow_77.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_210.jpg,Meadow,BareLand
../AID_test/Meadow/meadow_206.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_103.jpg,Meadow,BareLand
../AID_test/Meadow/meadow_62.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_37.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_7.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_131.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_117.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_61.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_155.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_178.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_118.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_31.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_134.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_94.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_230.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_43.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_72.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_29.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_18.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_112.jpg,Meadow,Desert
../AID_test/Meadow/meadow_120.jpg,Meadow,Farmland
../AID_test/Meadow/meadow_226.jpg,Meadow,Desert
../AID_test/Meadow/meadow_78.jpg,Meadow,Desert
../AID_test/Meadow/meadow_153.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_24.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_278.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_162.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_208.jpg,Meadow,BareLand
../AID_test/Meadow/meadow_140.jpg,Meadow,Forest
../AID_test/Meadow/meadow_209.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_93.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_39.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_11.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_4.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_233.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_84.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_151.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_14.jpg,Meadow,BareLand
../AID_test/Meadow/meadow_65.jpg,Meadow,River
../AID_test/Meadow/meadow_211.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_260.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_186.jpg,Meadow,Meadow
../AID_test/Meadow/meadow_222.jpg,Meadow,Desert
../AID_test/DenseResidential/denseresidential_383.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_156.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_118.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_36.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_342.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_293.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_41.jpg,DenseResidential,School
../AID_test/DenseResidential/denseresidential_220.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_291.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_257.jpg,DenseResidential,Commercial
../AID_test/DenseResidential/denseresidential_371.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_357.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_16.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_148.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_110.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_208.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_136.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_120.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_281.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_146.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_203.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_296.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_294.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_91.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_393.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_190.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_73.jpg,DenseResidential,Square
../AID_test/DenseResidential/denseresidential_121.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_316.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_262.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_309.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_270.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_398.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_358.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_66.jpg,DenseResidential,DenseResidential
../AID_test/DenseResidential/denseresidential_388.jpg,DenseResidential,DenseResidential
